Segment,End Use,Construction Vintage,Efficiency Level,Efficiency Description,Start Efficiency Share,End Efficiency Share,Start Year,End Year,Interpolate Efficiency Share,Customer Class
Multifamily - Mid Rise,Printer,New,2,ENERGY STAR Office Printer,0.123811929,0.123811929,2021,2041,linear,Residential
Multifamily - Mid Rise,Refrigerator,Existing,1,Below Federal Standard 2014 Refrigerator,0.843137255,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Refrigerator,Existing,2,Federal Standard 2014 Refrigerator,0.058823529000000006,0.901960784,2021,2041,linear,Residential
Multifamily - Mid Rise,Refrigerator,Existing,3,Market Average Refrigerator,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Refrigerator,Existing,4,Refrig and Refrig-Freezer - CEE Tier 1,0.032679739,0.032679739,2021,2041,linear,Residential
Multifamily - Mid Rise,Refrigerator,Existing,5,Refrig and Refrig-Freezer - CEE Tier 2,0.032679739,0.032679739,2021,2041,linear,Residential
Multifamily - Mid Rise,Refrigerator,Existing,6,Refrig and Refrig-Freezer - CEE Tier 3,0.032679739,0.032679739,2021,2041,linear,Residential
Multifamily - Mid Rise,Refrigerator,New,1,Below Federal Standard 2014 Refrigerator,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Refrigerator,New,2,Federal Standard 2014 Refrigerator,0.901960784,0.901960784,2021,2041,linear,Residential
Multifamily - Mid Rise,Refrigerator,New,3,Market Average Refrigerator,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Refrigerator,New,4,Refrig and Refrig-Freezer - CEE Tier 1,0.032679739,0.032679739,2021,2041,linear,Residential
Multifamily - Mid Rise,Refrigerator,New,5,Refrig and Refrig-Freezer - CEE Tier 2,0.032679739,0.032679739,2021,2041,linear,Residential
Multifamily - Mid Rise,Refrigerator,New,6,Refrig and Refrig-Freezer - CEE Tier 3,0.032679739,0.032679739,2021,2041,linear,Residential
Multifamily - Mid Rise,Set Top Box,Existing,1,Standard Set Top Box,0.235294118,0.235294118,2021,2041,linear,Residential
Multifamily - Mid Rise,Set Top Box,Existing,2,ENERGY STAR Set Top Box,0.764705882,0.764705882,2021,2041,linear,Residential
Multifamily - Mid Rise,Set Top Box,New,1,Standard Set Top Box,0.235294118,0.235294118,2021,2041,linear,Residential
Multifamily - Mid Rise,Set Top Box,New,2,ENERGY STAR Set Top Box,0.764705882,0.764705882,2021,2041,linear,Residential
Multifamily - Mid Rise,Television,Existing,1,Market Average TV,0.264705882,0.264705882,2021,2041,linear,Residential
Multifamily - Mid Rise,Television,Existing,2,ENERGY STAR Ultra-High Definition TV,0.735294118,0.735294118,2021,2041,linear,Residential
Multifamily - Mid Rise,Television,New,1,Market Average TV,0.264705882,0.264705882,2021,2041,linear,Residential
Multifamily - Mid Rise,Television,New,2,ENERGY STAR Ultra-High Definition TV,0.735294118,0.735294118,2021,2041,linear,Residential
Multifamily - Mid Rise,Ventilation - Air,Existing,1,Below Standard Motor,0.802369,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Ventilation - Air,Existing,2,Federal Standard 2019 ECM Fan Motor,0.197631,1.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Ventilation - Air,New,1,Below Standard Motor,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Ventilation - Air,New,2,Federal Standard 2019 ECM Fan Motor,1.0,1.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Waste Water,Existing,1,Waste Water Equipment End Use,1.0,1.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Waste Water,New,1,Waste Water Equipment End Use,1.0,1.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat GT 55 Gal,Existing,1,Below Standard Storage Water Heater,0.764995781,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat GT 55 Gal,Existing,2,Federal Standard 2015 Heat Pump Water Heater,0.092297337,0.857293118,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat GT 55 Gal,Existing,3,Market Standard Water Heater,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat GT 55 Gal,Existing,4,Tier 2 Heat Pump Water Heater,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat GT 55 Gal,Existing,5,Tier 3 Heat Pump Water Heater,0.14270688199999998,0.14270688199999998,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat GT 55 Gal,Existing,6,SHW Solar Zone 1,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat GT 55 Gal,New,1,Below Standard Storage Water Heater,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat GT 55 Gal,New,2,Federal Standard 2015 Heat Pump Water Heater,0.857293118,0.857293118,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat GT 55 Gal,New,3,Market Standard Water Heater,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat GT 55 Gal,New,4,Tier 2 Heat Pump Water Heater,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat GT 55 Gal,New,5,Tier 3 Heat Pump Water Heater,0.14270688199999998,0.14270688199999998,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat GT 55 Gal,New,6,SHW Solar Zone 1,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat LE 55 Gal,Existing,1,Below Standard Storage Water Heater,0.486107485,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat LE 55 Gal,Existing,2,Market Standard Water Heater,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat LE 55 Gal,Existing,3,Federal Standard 2015 Storage Water Heater,0.377009535,0.863117019,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat LE 55 Gal,Existing,4,Tier 1 Heat Pump Water Heater,0.025619133,0.025619133,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat LE 55 Gal,Existing,5,Tier 2 Heat Pump Water Heater,0.023828267,0.023828267,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat LE 55 Gal,Existing,6,Tier 3 Heat Pump Water Heater,0.08023439,0.08023439,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat LE 55 Gal,Existing,7,SHW Solar Zone 1,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat LE 55 Gal,Existing,8,"Tier 4 - no Resistance, Split System Heat Pump Water Heater",0.00720119,0.00720119,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat LE 55 Gal,New,1,Below Standard Storage Water Heater,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat LE 55 Gal,New,2,Market Standard Water Heater,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat LE 55 Gal,New,3,Federal Standard 2015 Storage Water Heater,0.863117019,0.863117019,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat LE 55 Gal,New,4,Tier 1 Heat Pump Water Heater,0.025619133,0.025619133,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat LE 55 Gal,New,5,Tier 2 Heat Pump Water Heater,0.023828267,0.023828267,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat LE 55 Gal,New,6,Tier 3 Heat Pump Water Heater,0.08023439,0.08023439,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat LE 55 Gal,New,7,SHW Solar Zone 1,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise,Water Heat LE 55 Gal,New,8,"Tier 4 - no Resistance, Split System Heat Pump Water Heater",0.00720119,0.00720119,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Air Purifier,Existing,1,Market Average Air Purifier,0.7588888890000001,0.7588888890000001,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Air Purifier,Existing,2,ENERGY STAR Air Purifier,0.24111111100000002,0.24111111100000002,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Air Purifier,New,1,Market Average Air Purifier,0.71,0.71,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Air Purifier,New,2,ENERGY STAR Air Purifier,0.29,0.29,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Circulation - DHW,Existing,1,Market Average DHW Pump,0.96375,0.96375,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Circulation - DHW,Existing,2,ECM Pump Motor - DHW,0.03625,0.03625,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Circulation - DHW,New,1,Market Average DHW Pump,0.96375,0.96375,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Circulation - DHW,New,2,ECM Pump Motor - DHW,0.03625,0.03625,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Circulation - Hydronic Heating,Existing,1,Market Average Hydronic Heating Pump,0.8932,0.8932,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Circulation - Hydronic Heating,Existing,2,ECM Pump Motor - Hydronic Heating,0.1068,0.1068,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Circulation - Hydronic Heating,New,1,Market Average Hydronic Heating Pump,0.8932,0.8932,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Circulation - Hydronic Heating,New,2,ECM Pump Motor - Hydronic Heating,0.1068,0.1068,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Computer - Desktop,Existing,1,Washington State Code Baseline,0.8,0.8,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Computer - Desktop,Existing,2,ENERGY STAR Desktop,0.2,0.2,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Computer - Desktop,New,1,Washington State Code Baseline,0.8,0.8,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Computer - Desktop,New,2,ENERGY STAR Desktop,0.2,0.2,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Computer - Laptop,Existing,1,Market Average Laptop Computer,0.666666667,0.666666667,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Computer - Laptop,Existing,2,ENERGY STAR Notebook,0.333333333,0.333333333,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Computer - Laptop,New,1,Market Average Laptop Computer,0.666666667,0.666666667,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Computer - Laptop,New,2,ENERGY STAR Notebook,0.333333333,0.333333333,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cooking Oven,Existing,1,Federal Standard 2012 Cooking Oven,0.972972973,0.972972973,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cooking Oven,Existing,2,Efficient Oven,0.027027027000000002,0.027027027000000002,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cooking Oven,New,1,Federal Standard 2012 Cooking Oven,0.972972973,0.972972973,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cooking Oven,New,2,Efficient Oven,0.027027027000000002,0.027027027000000002,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cooking Range,Existing,1,Federal Standard 2012 Cooking Range,1.0,1.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cooking Range,New,1,Federal Standard 2012 Cooking Range,1.0,1.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Central,Existing,1,Below Standard Central Air Conditioner - SEER/EER 10/9.2 (Split System),0.409534005,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Central,Existing,2,Federal Standard 2015 Central Air Conditioner - SEER/EER 13/11.2 (Split System),0.455033494,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Central,Existing,3,Federal Standard 2023 Central Air Conditioner - SEER/EER 14/12 (Split System),0.10201999199999999,0.966587491,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Central,Existing,4,ENERGY STAR Central Air Conditioner - SEER/EER 15/12.5 (Split System),0.0075235,0.0075235,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Central,Existing,5,CEE Tier 2 Central Air Conditioner - SEER/EER 16/13 (Split System),0.013863925,0.013863925,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Central,Existing,6,CEE Tier 3 Central Air Conditioner - SEER/EER 18/13 (Split System),0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Central,Existing,7,Enhanced Central Air Conditioner - SEER/EER 20/14 (Split System),0.012025083999999998,0.012025083999999998,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Central,New,1,Below Standard Central Air Conditioner - SEER/EER 10/9.2 (Split System),0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Central,New,2,Federal Standard 2015 Central Air Conditioner - SEER/EER 13/11.2 (Split System),0.8645674990000001,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Central,New,3,Federal Standard 2023 Central Air Conditioner - SEER/EER 14/12 (Split System),0.10201999199999999,0.966587491,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Central,New,4,ENERGY STAR Central Air Conditioner - SEER/EER 15/12.5 (Split System),0.0075235,0.0075235,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Central,New,5,CEE Tier 2 Central Air Conditioner - SEER/EER 16/13 (Split System),0.013863925,0.013863925,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Central,New,6,CEE Tier 3 Central Air Conditioner - SEER/EER 18/13 (Split System),0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Central,New,7,Enhanced Central Air Conditioner - SEER/EER 20/14 (Split System),0.012025083999999998,0.012025083999999998,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Room,Existing,1,"Below Standard Room AC - CEER 9.7 (8,000-13,999 Btuh)",0.264285714,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Room,Existing,2,"Federal Standard 2015 Room AC - CEER 10.9 (8,000-13,999 Btuh)",0.211428571,0.47571428600000004,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Room,Existing,3,"Room AC - Market Average (8,000-13,999 Btuh)",0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Room,Existing,4,"ENERGY STAR Room AC - CEER 12.0 (8,000-13,999 Btuh)",0.524285714,0.524285714,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Room,New,1,"Below Standard Room AC - CEER 9.7 (8,000-13,999 Btuh)",0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Room,New,2,"Federal Standard 2015 Room AC - CEER 10.9 (8,000-13,999 Btuh)",0.46,0.46,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Room,New,3,"Room AC - Market Average (8,000-13,999 Btuh)",0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Cool Room,New,4,"ENERGY STAR Room AC - CEER 12.0 (8,000-13,999 Btuh)",0.54,0.54,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Copier,Existing,1,Standard Office Copier,0.033333333,0.033333333,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Copier,Existing,2,ENERGY STAR Office Copier,0.966666667,0.966666667,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Copier,New,1,Standard Office Copier,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Copier,New,2,ENERGY STAR Office Copier,1.0,1.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,DVD Player,Existing,1,Standard DVD Player,0.354479042,0.354479042,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,DVD Player,Existing,2,ENERGY STAR DVD Player,0.645520958,0.645520958,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,DVD Player,New,1,Standard DVD Player,0.354479042,0.354479042,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,DVD Player,New,2,ENERGY STAR DVD Player,0.645520958,0.645520958,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Dryer,Existing,1,Market Average Dryer,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Dryer,Existing,2,Below Standard Dryer - CEF 2.72,0.8888888890000001,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Dryer,Existing,3,Federal Standard 2015 Dryer - CEF 3.73,0.111111111,1.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Dryer,Existing,4,Heat Pump Dryer,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Dryer,New,1,Market Average Dryer,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Dryer,New,2,Below Standard Dryer - CEF 2.72,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Dryer,New,3,Federal Standard 2015 Dryer - CEF 3.73,1.0,1.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Dryer,New,4,Heat Pump Dryer,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Freezer,Existing,1,Below Standard Freezer,0.569220779,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Freezer,Existing,2,Federal Standard 2014 Freezer,0.126493506,0.695714286,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Freezer,Existing,3,Market Average Freezer,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Freezer,Existing,4,Freezer - ENERGY STAR,0.299788881,0.299788881,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Freezer,Existing,5,Freezer - ENERGY STAR Most Efficient,0.0044968329999999996,0.0044968329999999996,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Freezer,New,1,Below Standard Freezer,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Freezer,New,2,Federal Standard 2014 Freezer,0.695714286,0.695714286,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Freezer,New,3,Market Average Freezer,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Freezer,New,4,Freezer - ENERGY STAR,0.299788881,0.299788881,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Freezer,New,5,Freezer - ENERGY STAR Most Efficient,0.0044968329999999996,0.0044968329999999996,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Heat Central,Existing,1,Standard Electric Furnace HSPF = 1,1.0,1.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Heat Central,New,1,Standard Electric Furnace HSPF = 1,1.0,1.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Heat Pump,Existing,1,Below Standard Heat Pump - SEER/EER 10/9.2 and HSPF 7.2 (Split System),0.424509246,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Heat Pump,Existing,2,Federal Standard 2015 Heat Pump - SEER/EER 14/12 and HSPF 8.2 (Split System),0.21950245899999998,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Heat Pump,Existing,3,Federal Standard 2023 Heat Pump - SEER/EER 15/12.5 and HSPF 8.8 (Split System),0.097863336,0.7418750409999999,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Heat Pump,Existing,4,Market Average Heat Pump,0.0,0.0,2021,2041,linear,Residential
Multifamily - Mid Rise Low Income,Heat Pump,Existing,5,HVAC Upgrade - Heat Pump Upgrade to 9.5 HSPF/15.5 SEER + HZ1CZ1,0.17347566,0.17347566,2021,2041,linear,Residential
